Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
3.343053710460662842e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.353060560226440430e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.363070869445800781e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.373081269264221191e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.383091640472412109e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.393101999759674072e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.403112239837646484e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.413122940063476562e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.423133201599121094e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.433140280246734619e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.443150699138641357e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.453161020278930664e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.463171408176422119e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.473181700706481934e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.483191959857940674e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.493202238082885742e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.503212590217590332e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.513222911357879639e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.523233180046081543e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.533243470191955566e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.543253769874572754e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.553265488147735596e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.563275828361511230e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.573286099433898926e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.415299999999999869e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.583296329975128174e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.593306658267974854e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.603316898345947266e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.613327109813690186e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.623337488174438477e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.633341898918151855e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.643352208137512207e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.415299999999999869e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.653362510204315186e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.663372850418090820e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.673376290798187256e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.683386590480804443e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.693396971225738525e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.703407280445098877e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.713417830467224121e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.415299999999999869e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.723428142070770264e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.733439409732818604e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.743441751003265381e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.753452069759368896e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.763462388515472412e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.773472781181335449e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.783483049869537354e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.793493349552154541e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.803503651618957520e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.813513960838317871e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.823524310588836670e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.833534619808197021e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.843544931411743164e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.853555240631103516e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.863565669059753418e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.873568511009216309e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.883578741550445557e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.893589119911193848e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.903599390983581543e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.913609728813171387e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.923619999885559082e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.933630239963531494e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.943640558719635010e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.953651030063629150e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.963661329746246338e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.973668839931488037e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.983679170608520508e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.993689529895782471e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.003699879646301270e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.013710141181945801e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.023720512390136719e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.033730850219726562e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.043741080760955811e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.053751459121704102e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.063761780261993408e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.073772070407867432e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.083782260417938232e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.093792490959167480e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.103802740573883057e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.113812999725341797e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.123823239803314209e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.133828849792480469e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.143839180469512939e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.153849439620971680e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.163855459690093994e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.173865771293640137e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.183876068592071533e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.193878061771392822e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.203888318538665771e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.213898558616638184e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.223908829689025879e+02,8.000000000000000000e+01,0.000000000000000000e+00,2.412099999999999866e+01,2.379899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
